order_id,customer_id,order_timestamp,category,quantity,unit_price,discount_pct,revenue,status,payment_method
O100291,C01240,2024-02-05 11:36:00,Beauty,4,188.4,25.0,565.2,Completed,Card
O100292,C00258,2024-04-18 22:07:00,Home,2,84.47,5.0,160.49,Completed,Google Pay
O100293,C01397,2024-02-23 12:27:00,Beauty,5,124.13,15.0,527.55,Completed,PayPal
O100294,C00289,2024-05-18 18:42:00,Home,5,70.18,0.0,350.9,Completed,Card
O100295,C01178,2024-07-25 08:51:00,Sports,5,276.88,0.0,1384.4,Completed,Card
O100296,C01361,2024-06-16 19:12:00,Home,5,190.57,0.0,952.85,Completed,Card
O100297,C01246,2024-01-28 14:05:00,Home,4,313.61,10.0,1129.0,Completed,Card
O100298,C00231,2024-03-21 03:43:00,Sports,2,114.26,25.0,171.39,Completed,Card
O100299,C01289,2024-10-06 21:34:00,Electronics,1,343.44,10.0,309.1,Completed,Google Pay
O100300,C01395,2024-04-02 06:30:00,Beauty,4,120.94,10.0,435.38,Completed,Card
O100301,C00150,2024-06-04 11:25:00,Electronics,3,60.71,15.0,154.81,Completed,PayPal
O100302,C01129,2024-05-26 21:58:00,Electronics,2,502.66,0.0,1005.32,Completed,PayPal
O100303,C00218,2024-04-21 09:33:00,Clothing,1,267.08,15.0,227.02,Completed,Card
O100304,C00044,2024-01-25 08:47:00,Sports,1,350.96,0.0,350.96,Completed,Card
O100305,C00304,2024-04-16 21:10:00,Electronics,4,501.13,0.0,2004.52,Completed,Card
O100306,C01372,2024-02-20 03:53:00,Beauty,3,226.27,20.0,543.05,Completed,Google Pay
O100307,C01043,2024-03-06 02:37:00,Sports,2,333.94,15.0,567.7,Completed,Card
O100308,C00358,2024-03-15 04:15:00,Clothing,4,110.92,0.0,443.68,Completed,Card
O100309,C00723,2024-07-01 06:25:00,Electronics,5,422.59,0.0,2112.95,Completed,PayPal
O100310,C00264,2024-04-18 00:52:00,Home,1,111.69,15.0,94.94,Completed,Card
O100311,C01019,2024-02-23 00:37:00,Clothing,1,78.01,0.0,78.01,Completed,Card
O100312,C00580,2024-02-21 17:45:00,Clothing,2,244.64,0.0,489.28,Completed,Card
O100313,C00602,2024-03-01 16:41:00,Sports,4,232.89,0.0,931.56,Completed,Card
O100314,C00788,2024-05-23 02:18:00,Beauty,4,107.85,0.0,431.4,Completed,Google Pay
O100315,C00729,2024-07-15 07:37:00,Clothing,2,140.37,10.0,252.67,Completed,Card
O100316,C00165,2024-06-18 17:19:00,Sports,1,322.33,0.0,322.33,Completed,Card
O100317,C00994,2024-04-22 10:06:00,Books,4,80.95,15.0,275.23,Completed,Apple Pay
O100318,C00926,2024-02-06 06:01:00,Clothing,4,42.02,0.0,168.08,Completed,Card
O100319,C01268,2024-03-09 17:36:00,Home,3,120.99,0.0,362.97,Completed,Card
O100320,C00423,2024-02-04 19:21:00,Sports,2,176.96,0.0,353.92,Completed,PayPal
O100321,C00588,2024-03-17 17:39:00,Electronics,4,469.85,0.0,1879.4,Completed,Card
O100322,C01045,2024-04-09 07:18:00,Clothing,4,220.4,25.0,661.2,Completed,Card
O100323,C00015,2024-02-20 23:30:00,Beauty,4,204.65,0.0,818.6,Completed,PayPal
O100324,C00174,2024-04-27 18:32:00,Home,1,47.27,10.0,42.54,Completed,Card
O100325,C00935,2024-05-06 14:54:00,Books,1,111.49,15.0,94.77,Completed,Card
O100326,C00184,2024-06-03 13:12:00,Clothing,2,42.82,5.0,81.36,Completed,Card
O100327,C01336,2024-05-01 11:37:00,Beauty,5,27.36,0.0,136.8,Completed,Card
O100328,C01227,2024-01-31 06:04:00,Clothing,4,206.03,0.0,824.12,Completed,Apple Pay
O100329,C00007,2024-07-07 12:03:00,Books,5,126.58,0.0,632.9,Completed,PayPal
O100330,C01253,2024-04-24 23:02:00,Home,3,187.16,10.0,505.33,Completed,PayPal
O100331,C00890,2024-01-27 02:20:00,Home,1,182.66,15.0,155.26,Completed,Card
O100332,C00831,2024-03-29 20:56:00,Books,5,50.83,0.0,254.15,Completed,Card
O100333,C00285,2024-03-25 22:02:00,Clothing,4,39.33,0.0,157.32,Completed,Card
O100334,C00649,2024-08-18 06:08:00,Clothing,5,266.03,5.0,1263.64,Completed,Card
O100335,C01308,2024-05-11 06:29:00,Clothing,1,249.32,0.0,249.32,Completed,Apple Pay
O100336,C01227,2024-02-09 14:22:00,Home,5,288.04,5.0,1368.19,Completed,Card
O100337,C00363,2024-03-20 06:01:00,Sports,4,226.69,10.0,816.08,Completed,Card
O100338,C00689,2024-04-06 09:27:00,Beauty,1,207.91,5.0,197.51,Completed,PayPal
O100339,C01380,2024-02-24 04:35:00,Home,3,55.94,0.0,167.82,Completed,Card
O100340,C00386,2024-04-30 17:52:00,Clothing,1,41.14,10.0,37.03,Completed,PayPal
O100341,C01250,2024-04-21 22:28:00,Home,4,46.91,5.0,178.26,Completed,Card
O100342,C01358,2024-05-27 05:04:00,Beauty,2,175.31,10.0,315.56,Completed,Card
O100343,C00896,2024-04-03 22:36:00,Books,3,28.87,15.0,0.0,Cancelled,Card
O100344,C00179,2024-04-05 14:52:00,Beauty,5,172.71,0.0,863.55,Completed,Google Pay
O100345,C00567,2024-05-19 16:54:00,Books,2,21.46,0.0,42.92,Completed,Card
O100346,C00855,2024-03-23 04:13:00,Beauty,3,186.38,15.0,475.27,Completed,PayPal
O100347,C00747,2024-05-06 02:38:00,Beauty,3,190.91,10.0,515.46,Completed,PayPal
O100348,C00028,2024-03-10 02:08:00,Clothing,4,243.22,20.0,778.3,Completed,Card
O100349,C00204,2024-03-05 17:32:00,Clothing,1,148.52,0.0,148.52,Completed,Apple Pay
O100350,C00325,2024-05-07 23:19:00,Clothing,5,77.52,0.0,387.6,Completed,Google Pay
O100351,C01207,2024-07-15 14:57:00,Electronics,5,501.31,0.0,2506.55,Completed,Google Pay
O100352,C00458,2024-03-01 08:46:00,Electronics,2,68.27,5.0,129.71,Completed,Google Pay
O100353,C01083,2024-06-11 08:28:00,Sports,1,57.64,0.0,57.64,Completed,Card
O100354,C00775,2024-04-17 18:55:00,Beauty,1,69.1,15.0,58.73,Completed,Card
O100355,C01279,2024-03-13 17:04:00,Electronics,5,267.47,0.0,1337.35,Completed,Card
O100356,C00819,2024-06-09 01:27:00,Beauty,2,165.89,0.0,331.78,Completed,Card
O100357,C00730,2024-02-22 05:31:00,Sports,5,330.43,10.0,1486.94,Completed,Card
O100358,C00856,2024-04-21 10:07:00,Clothing,5,157.59,5.0,748.55,Completed,Card
O100359,C00276,2024-08-08 23:05:00,Electronics,2,244.62,0.0,489.24,Completed,Apple Pay
O100360,C00768,2024-05-05 13:40:00,Clothing,4,110.18,,440.72,Completed,
O100361,C00408,2024-03-12 01:32:00,Sports,2,81.4,0.0,162.8,Completed,Card
O100362,C00145,2024-07-15 13:31:00,Beauty,2,92.32,0.0,184.64,Completed,Card
O100363,C00517,2024-03-12 05:26:00,Clothing,5,111.0,15.0,471.75,Completed,Card
O100364,C00245,2024-09-10 11:08:00,Clothing,1,176.99,0.0,176.99,Completed,Card
O100365,C00032,2024-03-02 19:31:00,Beauty,3,32.99,0.0,98.97,Completed,Card
O100366,C00276,2024-05-18 09:22:00,Books,3,40.11,15.0,102.28,Completed,Card
O100367,C01234,2024-02-03 17:22:00,Beauty,2,37.19,5.0,70.66,Completed,PayPal
O100368,C01202,2024-07-24 12:34:00,Home,1,297.17,0.0,297.17,Completed,Card
O100369,C00943,2024-06-27 01:46:00,Home,3,51.98,0.0,155.94,Completed,Card
O100370,C00329,2024-07-18 04:03:00,Home,5,26.43,0.0,132.15,Completed,Google Pay
O100371,C00425,2024-03-26 02:05:00,Electronics,4,400.98,5.0,1523.72,Completed,Card
O100372,C01122,2024-02-19 04:10:00,Electronics,4,108.33,20.0,346.66,Completed,Card
O100373,C01236,2024-03-29 16:02:00,Sports,3,135.29,15.0,344.99,Completed,Google Pay
O100374,C00253,2024-05-14 01:18:00,Beauty,2,107.41,0.0,214.82,Completed,Card
O100375,C00212,2024-04-13 02:12:00,Beauty,4,72.49,10.0,260.96,Completed,Card
O100376,C00177,2024-02-01 07:34:00,Clothing,1,132.84,0.0,132.84,Completed,Google Pay
O100377,C01297,2024-06-24 05:41:00,Sports,2,18.13,0.0,-36.26,Returned,Card
O100378,C00829,2024-01-16 23:53:00,Home,1,221.56,0.0,221.56,Completed,Card
O100379,C00107,2024-03-16 17:36:00,Electronics,5,47.25,10.0,212.62,Completed,Apple Pay
O100380,C01172,2024-02-27 05:18:00,Clothing,1,102.4,0.0,102.4,Completed,Card
O100381,C00857,2024-05-12 00:11:00,Home,4,309.15,0.0,1236.6,Completed,Apple Pay
O100382,C00086,2024-04-23 08:32:00,Books,4,83.1,0.0,332.4,Completed,PayPal
O100383,C00527,2024-06-19 04:03:00,Electronics,1,179.02,0.0,179.02,Completed,Card
O100384,C01310,2024-02-13 21:36:00,Books,5,136.01,0.0,680.05,Completed,Card
O100385,C00055,2024-05-12 09:22:00,Home,5,215.41,0.0,1077.05,Completed,Apple Pay
O100386,C00117,2024-05-31 22:37:00,Home,5,24.77,15.0,105.27,Completed,Card
O100387,C01067,2024-05-16 17:29:00,Clothing,2,260.71,20.0,417.14,Completed,Card
O100388,C01224,2024-06-01 12:46:00,Sports,3,256.15,10.0,691.6,Completed,Card
O100389,C00965,2024-03-03 06:18:00,Home,5,268.89,0.0,1344.45,Completed,Google Pay
O100390,C00363,2024-03-01 14:01:00,Sports,5,347.89,0.0,1739.45,Completed,Card
O100391,C00294,2024-05-21 02:25:00,Home,4,193.33,15.0,657.32,Completed,Apple Pay
O100392,C01182,2024-04-23 22:04:00,Home,5,257.18,20.0,1028.72,Completed,Apple Pay
O100393,C01041,2024-04-24 11:06:00,Beauty,5,147.16,5.0,699.01,Completed,PayPal
O100394,C00895,2024-03-31 15:28:00,Home,1,90.41,10.0,81.37,Completed,PayPal
O100395,C00072,2024-03-21 09:59:00,Sports,2,88.65,0.0,177.3,Completed,Card
O100396,C01132,2024-03-12 11:07:00,Books,3,79.75,15.0,203.36,Completed,Card
O100397,C00266,2024-06-23 08:13:00,Home,3,221.49,0.0,664.47,Completed,Apple Pay
O100398,C00385,2024-03-24 21:07:00,Beauty,3,69.06,0.0,207.18,Completed,Apple Pay
O100399,C00544,2024-03-02 02:53:00,Clothing,1,162.15,10.0,145.94,Completed,Apple Pay
O100400,C00688,2024-04-21 16:49:00,Sports,1,24.87,15.0,21.14,Completed,PayPal
O100401,C00867,2024-06-25 02:52:00,Books,2,128.78,15.0,218.93,Completed,PayPal
O100402,C01397,2024-02-07 00:05:00,Clothing,5,7.1,5.0,33.72,Completed,Card
O100403,C00955,2024-07-21 10:08:00,Clothing,3,28.67,10.0,77.41,Completed,Apple Pay
O100404,C00099,2024-03-06 09:56:00,Sports,1,294.44,15.0,250.27,Completed,Apple Pay
O100405,C00704,2024-04-03 05:59:00,Beauty,2,193.12,0.0,386.24,Completed,Card
O100406,C00822,2024-08-09 12:10:00,Books,3,55.76,0.0,-167.28,Returned,Apple Pay
O100407,C01204,2024-06-17 04:41:00,Electronics,5,62.98,10.0,283.41,Completed,Apple Pay
O100408,C00355,2024-02-24 11:25:00,Beauty,2,185.21,0.0,370.42,Completed,Card
O100409,C00273,2024-05-31 12:32:00,Clothing,4,171.29,0.0,685.16,Completed,Card
O100410,C00872,2024-05-01 16:52:00,Clothing,5,62.76,0.0,313.8,Completed,Card
O100411,C00293,2024-04-12 10:23:00,Home,1,307.94,0.0,-307.94,Returned,Card
O100412,C00404,2024-03-20 00:47:00,Clothing,4,173.02,0.0,692.08,Completed,Apple Pay
O100413,C00646,2024-04-09 14:44:00,Home,3,110.56,10.0,298.51,Completed,Card
O100414,C00541,2024-03-13 02:22:00,Clothing,1,112.84,10.0,101.56,Completed,Card
O100415,C00835,2024-09-02 18:15:00,Books,4,52.99,25.0,-158.97,Returned,Card
O100416,C01284,2024-07-16 16:34:00,Electronics,4,254.73,0.0,1018.92,Completed,Google Pay
O100417,C01146,2024-03-21 21:43:00,Clothing,3,125.59,5.0,357.93,Completed,Apple Pay
O100418,C00517,2024-03-15 19:15:00,Beauty,4,198.37,,714.13,Completed,
O100419,C01363,2024-02-28 01:55:00,Clothing,1,98.95,10.0,89.06,Completed,Card
O100420,C00998,2024-03-26 22:40:00,Home,3,253.1,0.0,759.3,Completed,PayPal
O100421,C00494,2024-02-10 15:21:00,Beauty,4,238.53,0.0,954.12,Completed,Card
O100422,C01139,2024-07-15 03:54:00,Home,4,110.49,0.0,441.96,Completed,Apple Pay
O100423,C01291,2024-02-22 20:30:00,Electronics,1,451.84,0.0,451.84,Completed,Card
O100424,C00361,2024-02-12 02:22:00,Home,3,224.14,0.0,672.42,Completed,Google Pay
O100425,C01305,2024-08-29 10:55:00,Beauty,2,71.17,0.0,142.34,Completed,Card
O100426,C00586,2024-05-23 06:11:00,Sports,3,175.45,,500.03,Completed,
O100427,C00735,2024-05-06 09:50:00,Books,1,48.36,20.0,38.69,Completed,Apple Pay
O100428,C00986,2024-03-08 17:36:00,Home,4,63.59,0.0,254.36,Completed,Card
O100429,C00071,2024-07-17 16:19:00,Clothing,4,125.52,0.0,502.08,Completed,Card
O100430,C01360,2024-05-17 23:26:00,Electronics,5,369.31,10.0,1661.9,Completed,Card
O100431,C01160,2024-02-27 00:11:00,Home,2,177.93,5.0,338.07,Completed,Card
O100432,C00724,2024-05-14 09:23:00,Clothing,1,54.53,5.0,51.8,Completed,PayPal
O100433,C00070,2024-02-04 15:55:00,Beauty,1,197.63,0.0,197.63,Completed,PayPal
O100434,C01224,2024-03-19 22:58:00,Sports,1,129.92,0.0,129.92,Completed,Card
O100435,C01131,2024-06-25 10:57:00,Clothing,1,16.59,10.0,14.93,Completed,Card
O100436,C01240,2024-02-27 22:06:00,Sports,5,93.15,20.0,372.6,Completed,Apple Pay
O100437,C00400,2024-05-19 10:19:00,Books,4,24.37,0.0,97.48,Completed,Apple Pay
O100438,C00707,2024-03-26 03:53:00,Clothing,1,175.96,0.0,175.96,Completed,PayPal
O100439,C00721,2024-02-11 06:55:00,Home,5,23.04,0.0,115.2,Completed,PayPal
O100440,C00373,2024-05-03 07:05:00,Beauty,4,20.66,0.0,82.64,Completed,PayPal
O100441,C00206,2024-03-03 17:03:00,Sports,5,173.16,5.0,822.51,Completed,Card
O100442,C01291,2024-01-27 06:14:00,Books,3,121.29,5.0,345.68,Completed,Card
O100443,C01075,2024-07-07 07:59:00,Electronics,5,211.86,10.0,953.37,Completed,Google Pay
O100444,C01166,2024-03-14 08:38:00,Home,3,251.91,0.0,755.73,Completed,PayPal
O100445,C00080,2024-06-09 02:29:00,Sports,5,195.35,25.0,732.56,Completed,Google Pay
O100446,C00797,2024-04-22 12:00:00,Beauty,5,39.37,5.0,-187.01,Returned,Card
O100447,C00957,2024-04-10 05:44:00,Sports,1,13.84,10.0,12.46,Completed,Card
O100448,C00063,2024-04-26 22:36:00,Clothing,4,204.77,0.0,819.08,Completed,PayPal
O100449,C00018,2024-05-06 05:06:00,Clothing,4,52.17,25.0,156.51,Completed,Card
O100450,C00282,2024-06-20 07:57:00,Sports,2,35.83,0.0,71.66,Completed,Card
O100451,C00669,2024-08-11 09:35:00,Sports,1,353.96,0.0,353.96,Completed,PayPal
O100452,C00641,2024-03-05 09:28:00,Sports,1,353.81,0.0,353.81,Completed,Card
O100453,C00171,2024-03-12 11:00:00,Electronics,4,504.82,10.0,1817.35,Completed,Card
O100454,C00159,2024-05-01 21:29:00,Sports,2,19.21,0.0,38.42,Completed,Card
O100455,C00922,2024-07-12 20:34:00,Clothing,4,201.23,10.0,-724.43,Returned,Card
O100456,C00188,2024-06-09 07:13:00,Sports,5,264.08,5.0,1254.38,Completed,Card
O100457,C00442,2024-05-30 04:13:00,Sports,5,148.81,0.0,0.0,Cancelled,PayPal
O100458,C00721,2024-02-24 14:57:00,Clothing,3,160.7,15.0,409.78,Completed,Card
O100459,C01246,2024-01-31 01:05:00,Clothing,4,47.19,10.0,-169.88,Returned,PayPal
O100460,C00908,2024-03-09 20:17:00,Sports,3,119.48,0.0,-358.44,Returned,Card
O100461,C01085,2024-02-13 18:24:00,Sports,1,240.74,0.0,240.74,Completed,Apple Pay
O100462,C01291,2024-01-11 13:40:00,Sports,5,318.12,0.0,1590.6,Completed,Card
O100463,C01310,2024-02-15 20:23:00,Clothing,3,243.02,5.0,-692.61,Returned,Card
O100464,C01378,2024-01-31 21:41:00,Clothing,4,48.33,25.0,144.99,Completed,Apple Pay
O100465,C00128,2024-06-25 03:54:00,Books,2,93.25,0.0,186.5,Completed,Google Pay
O100466,C00741,2024-03-05 18:37:00,Home,4,179.17,10.0,645.01,Completed,Card
O100467,C00326,2024-07-05 17:31:00,Beauty,5,99.74,0.0,498.7,Completed,Card
O100468,C00473,2024-04-22 16:46:00,Clothing,2,128.12,0.0,0.0,Cancelled,Card
O100469,C00779,2024-07-05 09:33:00,Home,4,296.06,15.0,1006.6,Completed,Card
O100470,C00782,2024-04-06 17:53:00,Electronics,2,366.34,25.0,549.51,Completed,Card
O100471,C00998,2024-04-12 14:44:00,Books,3,106.54,10.0,287.66,Completed,Apple Pay
O100472,C01353,2024-05-14 07:00:00,Electronics,3,117.35,0.0,352.05,Completed,Card
O100473,C00698,2024-05-24 03:56:00,Beauty,5,119.11,0.0,595.55,Completed,Card
O100474,C00426,2024-07-04 05:09:00,Clothing,3,133.73,0.0,401.19,Completed,PayPal
O100475,C00082,2024-02-15 15:37:00,Sports,2,77.24,5.0,146.76,Completed,Card
O100476,C00250,2024-05-26 09:53:00,Books,4,140.94,0.0,563.76,Completed,Card
O100477,C00678,2024-04-15 01:03:00,Books,1,5.81,0.0,-5.81,Returned,PayPal
O100478,C00487,2024-06-06 03:30:00,Clothing,4,37.56,0.0,150.24,Completed,Card
O100479,C00011,2024-06-07 15:36:00,Books,1,60.1,5.0,57.1,Completed,Card
O100480,C00003,2024-04-27 10:24:00,Clothing,2,107.1,0.0,0.0,Cancelled,Apple Pay
O100481,C01203,2024-05-17 18:05:00,Home,2,246.31,0.0,-492.62,Returned,Card
O100482,C00391,2024-05-08 14:19:00,Electronics,5,176.11,15.0,748.47,Completed,PayPal
O100483,C00493,2024-05-05 22:18:00,Home,2,296.17,5.0,562.72,Completed,Google Pay
O100484,C00309,2024-04-20 18:20:00,Sports,2,80.55,0.0,161.1,Completed,Card
O100485,C00344,2024-04-25 15:30:00,Electronics,3,336.08,0.0,1008.24,Completed,Google Pay
O100486,C00247,2024-04-11 07:17:00,Beauty,5,166.26,0.0,831.3,Completed,Card
O100487,C00317,2024-07-26 02:42:00,Electronics,1,168.69,0.0,168.69,Completed,Card
O100488,C00227,2024-04-19 12:11:00,Beauty,2,222.15,0.0,444.3,Completed,Card
O100489,C00153,2024-03-30 01:53:00,Clothing,4,69.91,5.0,265.66,Completed,PayPal
O100490,C00209,2024-04-14 06:52:00,Electronics,2,330.89,25.0,-496.34,Returned,Card
O100491,C00200,2024-02-08 17:04:00,Sports,5,148.91,0.0,744.55,Completed,PayPal
O100492,C00574,2024-05-30 00:37:00,Books,5,102.73,0.0,513.65,Completed,Card
O100493,C01341,2024-05-15 18:40:00,Clothing,1,94.86,15.0,80.63,Completed,PayPal
O100494,C00410,2024-05-08 17:23:00,Sports,5,332.83,10.0,1497.74,Completed,Google Pay
O100495,C00216,2024-04-17 05:34:00,Books,1,82.79,0.0,82.79,Completed,Card
O100496,C01211,2024-05-10 04:46:00,Home,1,152.23,20.0,121.78,Completed,Card
O100497,C01102,2024-03-04 12:18:00,Beauty,2,110.18,20.0,176.29,Completed,Card
O100498,C01092,2024-03-13 10:55:00,Home,2,271.42,0.0,542.84,Completed,Apple Pay
O100499,C00421,2024-07-18 01:51:00,Beauty,2,110.12,5.0,209.23,Completed,PayPal
O100500,C00854,2024-10-08 19:30:00,Electronics,3,250.16,10.0,675.43,Completed,Card
O100501,C00724,2024-03-23 16:07:00,Clothing,2,60.42,10.0,108.76,Completed,Card
O100502,C01285,2024-06-25 09:38:00,Books,1,87.84,0.0,87.84,Completed,Apple Pay
O100503,C01150,2024-05-15 22:43:00,Electronics,3,340.73,0.0,1022.19,Completed,Card
O100504,C00812,2024-04-16 12:34:00,Electronics,2,465.74,0.0,931.48,Completed,PayPal
O100505,C00071,2024-06-13 12:27:00,Clothing,3,228.46,0.0,685.38,Completed,Apple Pay
O100506,C01356,2024-06-06 17:08:00,Home,4,76.58,0.0,306.32,Completed,Google Pay
O100507,C00594,2024-05-09 13:07:00,Home,1,149.82,0.0,149.82,Completed,Card
O100508,C01307,2024-03-28 07:26:00,Books,1,134.97,0.0,134.97,Completed,Apple Pay
O100509,C00513,2024-07-15 13:15:00,Home,4,41.27,5.0,156.83,Completed,Card
O100510,C01077,2024-03-15 12:21:00,Home,3,190.75,0.0,572.25,Completed,Card
O100511,C01194,2024-06-25 00:52:00,Beauty,4,130.96,0.0,523.84,Completed,PayPal
O100512,C00371,2024-04-26 21:12:00,Beauty,4,58.46,0.0,233.84,Completed,Card
O100513,C00250,2024-06-25 11:28:00,Clothing,4,137.64,10.0,495.5,Completed,Google Pay
O100514,C00281,2024-01-22 18:51:00,Home,2,143.74,0.0,287.48,Completed,Card
O100515,C00120,2024-05-22 17:43:00,Home,4,207.86,0.0,831.44,Completed,Apple Pay
O100516,C00847,2024-06-24 10:39:00,Home,1,96.4,0.0,96.4,Completed,Card
O100517,C00222,2024-04-26 19:26:00,Home,4,227.52,0.0,910.08,Completed,Card
O100518,C01241,2024-03-19 21:23:00,Sports,5,229.52,0.0,1147.6,Completed,Card
O100519,C00924,2024-04-12 19:12:00,Electronics,5,225.56,25.0,845.85,Completed,Apple Pay
O100520,C00624,2024-02-13 03:06:00,Electronics,2,461.91,0.0,923.82,Completed,Google Pay
O100521,C00248,2024-07-29 22:51:00,Electronics,1,440.06,0.0,0.0,Cancelled,Card
O100522,C01213,2024-03-29 17:34:00,Sports,3,274.73,0.0,824.19,Completed,Card
O100523,C00633,2024-08-09 21:18:00,Electronics,3,380.47,0.0,0.0,Cancelled,Card
O100524,C00418,2024-07-08 21:46:00,Clothing,2,131.67,0.0,263.34,Completed,Card
O100525,C00383,2024-05-16 16:11:00,Beauty,4,108.82,20.0,348.22,Completed,Card
O100526,C01277,2024-03-23 08:13:00,Beauty,5,182.94,0.0,-914.7,Returned,Card
O100527,C01202,2024-02-12 01:38:00,Beauty,5,86.82,5.0,412.39,Completed,Card
O100528,C00599,2024-05-19 05:40:00,Clothing,5,25.79,20.0,103.16,Completed,Card
O100529,C01333,2024-03-02 19:37:00,Clothing,4,252.74,20.0,808.77,Completed,PayPal
O100530,C00074,2024-04-08 20:20:00,Clothing,1,37.05,0.0,37.05,Completed,Card
O100531,C01220,2024-03-15 01:22:00,Books,4,14.2,0.0,56.8,Completed,Card
O100532,C00650,2024-04-20 22:20:00,Sports,4,137.26,10.0,494.14,Completed,Card
O100533,C00335,2024-04-04 11:07:00,Books,1,98.92,0.0,98.92,Completed,Apple Pay
O100534,C00463,2024-05-08 20:00:00,Home,4,25.99,5.0,98.76,Completed,Card
O100535,C01069,2024-04-20 03:28:00,Home,1,141.49,0.0,141.49,Completed,Google Pay
O100536,C01240,2024-03-06 22:30:00,Electronics,2,436.99,0.0,873.98,Completed,Card
O100537,C00455,2024-04-14 10:17:00,Sports,3,12.53,0.0,37.59,Completed,PayPal
O100538,C00471,2024-06-08 17:51:00,Books,3,78.37,0.0,235.11,Completed,Card
O100539,C01207,2024-05-01 03:36:00,Books,1,6.11,0.0,6.11,Completed,Apple Pay
O100540,C00319,2024-02-05 12:59:00,Electronics,4,34.56,5.0,131.33,Completed,Google Pay
O100541,C00420,2024-02-18 00:10:00,Books,3,132.63,10.0,358.1,Completed,PayPal
O100542,C01388,2024-06-03 18:09:00,Home,4,59.22,0.0,236.88,Completed,PayPal
O100543,C00528,2024-03-12 08:26:00,Electronics,1,353.77,20.0,-283.02,Returned,Apple Pay
O100544,C00168,2024-08-08 14:16:00,Books,5,30.87,0.0,154.35,Completed,Card
O100545,C00398,2024-04-11 13:20:00,Sports,2,76.93,0.0,153.86,Completed,Card
O100546,C00463,2024-07-03 21:36:00,Beauty,1,98.52,20.0,78.82,Completed,Apple Pay
O100547,C01215,2024-02-07 19:24:00,Clothing,1,91.48,0.0,91.48,Completed,Apple Pay
O100548,C01397,2024-02-04 12:09:00,Sports,3,169.0,0.0,507.0,Completed,Card
O100549,C00509,2024-04-02 14:46:00,Electronics,3,498.28,0.0,1494.84,Completed,Google Pay
O100550,C01098,2024-06-23 14:42:00,Electronics,2,172.5,15.0,293.25,Completed,Card
O100551,C00426,2024-05-13 02:41:00,Books,1,103.67,15.0,88.12,Completed,Card
O100552,C00221,2024-04-27 18:43:00,Sports,4,229.02,10.0,824.47,Completed,Card
O100553,C00315,2024-04-19 20:30:00,Clothing,4,183.07,0.0,732.28,Completed,Google Pay
O100554,C00651,2024-03-31 08:44:00,Electronics,2,121.27,0.0,-242.54,Returned,Apple Pay
O100555,C00944,2024-04-24 09:03:00,Beauty,2,136.29,5.0,258.95,Completed,Card
O100556,C00700,2024-07-15 18:15:00,Electronics,2,157.92,5.0,300.05,Completed,PayPal
O100557,C01209,2024-03-10 23:45:00,Books,4,8.63,5.0,-32.79,Returned,Apple Pay
O100558,C00437,2024-03-25 12:38:00,Clothing,5,179.83,15.0,764.28,Completed,Apple Pay
O100559,C00943,2024-04-17 07:12:00,Clothing,4,46.88,0.0,-187.52,Returned,Card
O100560,C00983,2024-02-06 01:03:00,Home,2,26.42,20.0,42.27,Completed,Card
O100561,C00388,2024-05-02 18:58:00,Beauty,1,62.23,20.0,49.78,Completed,Apple Pay
O100562,C00853,2024-03-12 14:22:00,Sports,2,196.94,0.0,393.88,Completed,Card
O100563,C01073,2024-03-06 15:28:00,Clothing,1,226.15,10.0,203.54,Completed,Card
O100564,C00754,2024-05-07 01:44:00,Clothing,1,68.54,5.0,65.11,Completed,Card
O100565,C00291,2024-03-20 20:57:00,Books,4,73.84,0.0,295.36,Completed,Card
O100566,C00168,2024-07-20 10:45:00,Clothing,5,127.81,25.0,-479.29,Returned,PayPal
O100567,C00509,2024-04-24 12:58:00,Books,4,80.39,0.0,321.56,Completed,Card
O100568,C00148,2024-02-15 18:01:00,Clothing,1,202.25,0.0,202.25,Completed,Card
